Nature du contrat;Code de catégorie;Description de la catégorie;Catégorie;Code UNSPSC;Description du code UNSPSC;Description détaillée du code UNSPSC
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;20122409;Enrouleurs - production -  champ pétrolifère;Enrouleurs - production -  champ pétrolifère/Matériel et équipement d'exploration ou de forage de puits de pétrole et de gaz
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;20122410;Analyseurs de vibrations;Analyseurs de vibrations/Matériel et équipement d'exploration ou de forage de puits de pétrole et de gaz
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;20122823;Malaxeurs de boues;Malaxeurs de boues/Matériel et équipement d'exploration ou de forage de puits de pétrole et de gaz
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;20140000;Matériel de production et d'exploitation de puits de pétrole et de gaz;Matériel de production et d'exploitation de puits de pétrole et de gaz
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;20141100;Systèmes d'injection de produits chimiques;Systèmes d'injection de produits chimiques/Matériel de production et d'exploitation de puits de pétrole et de gaz
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;20141101;Systèmes d'injection de paraffine;Systèmes d'injection de paraffine/Matériel de production et d'exploitation de puits de pétrole et de gaz
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;20141700;Plate-formes d'entreposage et de production en mer;Plate-formes d'entreposage et de production en mer/Matériel de production et d'exploitation de puits de pétrole et de gaz
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;20141701;Plate-formes fixes de production en mer;Plate-formes fixes de production en mer/Matériel de production et d'exploitation de puits de pétrole et de gaz
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;20141702;Plate-formes flottantes de production en mer;Plate-formes flottantes de production en mer/Matériel de production et d'exploitation de puits de pétrole et de gaz
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;20141703;Plate-formes flottantes d'entreposage en mer;Plate-formes flottantes d'entreposage en mer/Matériel de production et d'exploitation de puits de pétrole et de gaz
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;20141704;Plate-formes de production à câbles tendus en mer;Plate-formes de production à câbles tendus en mer/Matériel de production et d'exploitation de puits de pétrole et de gaz
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;20141705;Plate-formes d'entreposage à câbles tendus en mer;Plate-formes d'entreposage à câbles tendus en mer/Matériel de production et d'exploitation de puits de pétrole et de gaz
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;20141800;Débitmètres de puits de production;Débitmètres de puits de production/Matériel de production et d'exploitation de puits de pétrole et de gaz
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;20141801;Compteurs de gaz à turbine - puits de production;Compteurs de gaz à turbine - puits de production/Matériel de production et d'exploitation de puits de pétrole et de gaz
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;20141900;Matériel de traitement des gaz;Matériel de traitement des gaz/Matériel de production et d'exploitation de puits de pétrole et de gaz
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;20141901;Matériel de traitement des gaz - puits de pétrole;Matériel de traitement des gaz - puits de pétrole/Matériel de production et d'exploitation de puits de pétrole et de gaz
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;20142100;Unités de traitement thermique;Unités de traitement thermique/Matériel de production et d'exploitation de puits de pétrole et de gaz
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;20142101;Unités de traitement thermique pour puits de pétrole;Unités de traitement thermique pour puits de pétrole/Matériel de production et d'exploitation de puits de pétrole et de gaz
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;20142200;Réchauffeurs de conduites;Réchauffeurs de conduites/Matériel de production et d'exploitation de puits de pétrole et de gaz
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;20142201;Réchauffeurs de conduites électriques;Réchauffeurs de conduites électriques/Matériel de production et d'exploitation de puits de pétrole et de gaz
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;20142800;Séparateurs - puits de production;Séparateurs - puits de production/Matériel de production et d'exploitation de puits de pétrole et de gaz
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;20142801;Séparateurs eau-pétrole;Séparateurs eau-pétrole/Matériel de production et d'exploitation de puits de pétrole et de gaz
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;20142900;Récipients ou réservoirs de stockage;Récipients ou réservoirs de stockage/Matériel de production et d'exploitation de puits de pétrole et de gaz
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;20142901;Réservoirs de stockage de produits pétroliers;Réservoirs de stockage de produits pétroliers/Matériel de production et d'exploitation de puits de pétrole et de gaz
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;21102300;Matériel pour serres;Matériel pour serres/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;21102301;Matériel d'arrosage pour serre;Matériel d'arrosage pour serre/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;21102302;Pot pour serre;Pot pour serre/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;21102303;Matériel de ventilation pour serre;Matériel de ventilation pour serre/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;21102304;Matériel d'isolation pour serre;Matériel d'isolation pour serre/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;21102400;Matériel d'élevage des insectes;Matériel d'élevage des insectes/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;21102401;Matériel d'apiculture;Matériel d'apiculture/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;21102402;Matériel pour élevage de vers à soie;Matériel pour élevage de vers à soie/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;21102403;Matériel pour élevage de papillons;Matériel pour élevage de papillons/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;21102404;Matériel pour élevage de coccinelles;Matériel pour élevage de coccinelles/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;21110000;Matériel de pêche et d'aquaculture;Matériel de pêche et d'aquaculture
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;21111500;Matériel de pêche commerciale;Matériel de pêche commerciale/Matériel de pêche et d'aquaculture
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;21111501;Hameçon pour pêche commerciale;Hameçon pour pêche commerciale/Matériel de pêche et d'aquaculture
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;21111502;Moulinet pour pêche commerciale;Moulinet pour pêche commerciale/Matériel de pêche et d'aquaculture
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;21111503;Monture de ligne pour pêche commerciale;Monture de ligne pour pêche commerciale/Matériel de pêche et d'aquaculture
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;21111504;Filet pour pêche commerciale;Filet pour pêche commerciale/Matériel de pêche et d'aquaculture
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;21111506;Flotteur pour pêche commerciale;Flotteur pour pêche commerciale/Matériel de pêche et d'aquaculture
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;21111507;Plomb (poids) pour pêche commerciale;Plomb (poids) pour pêche commerciale/Matériel de pêche et d'aquaculture
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;21111508;Appareil de halage pour filet de pêche;Appareil de halage pour filet de pêche/Matériel de pêche et d'aquaculture
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;21111600;Matériel d'aquaculture;Matériel d'aquaculture/Matériel de pêche et d'aquaculture
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;21111601;Équipement d'écloserie;Équipement d'écloserie/Matériel de pêche et d'aquaculture
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;21111602;Matériel de pisciculture;Matériel de pisciculture/Matériel de pêche et d'aquaculture
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;22000000;Machines, équipement et accessoires de construction;Machines, équipement et accessoires de construction
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;22100000;Machines et équipement de construction;Machines et équipement de construction
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;22101600;Matériel d'asphaltage routier;Matériel d'asphaltage routier/Machines et équipement de construction
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;22101606;Épandeuse de granulat;Épandeuse de granulat/Machines et équipement de construction
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;22101609;Malaxeurs pour trains de pavage;Malaxeurs pour trains de pavage/Machines et équipement de construction
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;22101610;Épandeuses d'agrégats;Épandeuses d'agrégats/Machines et équipement de construction
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;22101611;Épandeuses de matériau bitumineux;Épandeuses de matériau bitumineux/Machines et équipement de construction
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;22101612;Défonceuses;Défonceuses/Machines et équipement de construction
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;22101613;Réchauffeurs niveleurs de couche de roulement;Réchauffeurs niveleurs de couche de roulement/Machines et équipement de construction
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;22101614;Règles à araser le bétonnage;Règles à araser le bétonnage/Machines et équipement de construction
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;22101615;Marteaux-piqueurs;Marteaux-piqueurs/Machines et équipement de construction
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;22101616;Bétonneuses à muret;Bétonneuses à muret/Machines et équipement de construction
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;22101617;Machines de cimentation;Machines de cimentation/Machines et équipement de construction
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;22101618;Engins de surfaçage de voie de roulement et leurs mécanismes de pose;Engins de surfaçage de voie de roulement et leurs mécanismes de pose/Machines et équipement de construction
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;22101619;Brosseuses;Brosseuses/Machines et équipement de construction
Approvisionnement;G18;Équipement industriel;G18 - Équipement industriel;22101620;Machines de nettoyage de joints ou de resurfaçage;Machines de nettoyage de joints ou de resurfaçage/Machines et équipement de construction
